order_id,order_date,product,category,quantity,unit_price,total_amount,region,status,customer_id
ORD-02313,2025-03-02,Racket,Sports,4,27.57,110.27,East,Completed,CUST-0137
ORD-02314,2025-03-28,Ball,Sports,3,117.55,352.66,East,Pending,CUST-0223
ORD-02315,2024-05-10,Vase,Home,4,298.67,1194.68,East,Completed,CUST-0079
ORD-02316,2024-06-03,Chair,Home,5,495.15,2475.73,East,Completed,CUST-0174
ORD-02317,2024-08-17,Bike,Sports,2,280.86,561.73,East,Completed,CUST-0109
ORD-02318,2025-02-26,Rug,Home,1,226.0,226.0,North,Pending,CUST-0375
ORD-02319,2024-03-20,Jacket,Clothing,5,124.19,620.97,West,Completed,CUST-0182
ORD-02320,2025-04-17,Hat,Clothing,2,30.41,60.82,North,Completed,CUST-0126
ORD-02321,2024-01-05,Headphones,Electronics,2,1219.28,2438.57,North,Completed,CUST-0275
ORD-02322,2024-10-08,Gloves,Sports,4,269.91,1079.64,South,Completed,CUST-0068
ORD-02323,2025-02-10,Tablet,Electronics,4,627.44,2509.74,South,Completed,CUST-0329
ORD-02324,2024-12-18,Chair,Home,3,323.76,971.28,West,Completed,CUST-0470
ORD-02325,2024-11-03,Shoes,Clothing,5,40.66,203.29,North,Completed,CUST-0203
ORD-02326,2025-01-27,Pillow,Home,4,340.53,1362.12,East,Cancelled,CUST-0236
ORD-02327,2024-08-17,Smartwatch,Electronics,5,644.5,3222.49,South,Completed,CUST-0113
ORD-02328,2024-01-29,Laptop,Electronics,5,202.07,1010.37,North,Pending,CUST-0398
ORD-02329,2024-08-19,Shoes,Clothing,2,150.31,300.61,South,Completed,CUST-0498
ORD-02330,2024-10-07,Chair,Home,2,419.95,839.9,North,Completed,CUST-0024
ORD-02331,2024-02-08,Lamp,Home,2,435.19,870.38,North,Completed,CUST-0466
ORD-02332,2024-01-26,Laptop,Electronics,1,630.66,630.66,North,Completed,CUST-0336
ORD-02333,2025-02-17,T-Shirt,Clothing,1,118.94,118.94,North,Completed,CUST-0449
ORD-02334,2024-12-03,Phone,Electronics,5,473.37,2366.84,East,Cancelled,CUST-0134
ORD-02335,2024-04-08,T-Shirt,Clothing,5,51.53,257.67,West,Cancelled,CUST-0052
ORD-02336,2025-05-22,Shoes,Clothing,1,29.77,29.77,North,Completed,CUST-0449
ORD-02337,2024-11-06,Hat,Clothing,2,141.14,282.28,West,Completed,CUST-0083
ORD-02338,2024-11-20,Tablet,Electronics,3,183.42,550.27,South,Pending,CUST-0479
ORD-02339,2024-10-28,Smartwatch,Electronics,4,359.03,1436.14,West,Completed,CUST-0310
ORD-02340,2024-04-23,Phone,Electronics,3,853.46,2560.37,West,Completed,CUST-0401
ORD-02341,2024-08-31,Chair,Home,1,187.21,187.21,North,Completed,CUST-0112
ORD-02342,2025-02-20,Lamp,Home,1,483.59,483.59,East,Completed,CUST-0173
ORD-02343,2024-05-22,Jacket,Clothing,1,136.36,136.36,East,Completed,CUST-0250
ORD-02344,2025-01-02,Camera,Electronics,5,726.49,3632.45,West,Pending,CUST-0310
ORD-02345,2024-04-18,Pillow,Home,3,126.03,378.1,East,Pending,CUST-0232
ORD-02346,2024-07-07,Vase,Home,2,194.75,389.5,West,Completed,CUST-0234
ORD-02347,2025-01-26,Dress,Clothing,3,155.68,467.03,North,Pending,CUST-0012
ORD-02348,2024-01-06,Laptop,Electronics,2,476.39,952.77,West,Cancelled,CUST-0332
ORD-02349,2024-01-06,Racket,Sports,1,235.63,235.63,North,Pending,CUST-0210
ORD-02350,2024-05-24,Camera,Electronics,5,444.32,2221.59,North,Pending,CUST-0209
ORD-02351,2024-05-23,Jeans,Clothing,2,35.59,71.19,South,Completed,CUST-0283
ORD-02352,2024-06-08,Jeans,Clothing,3,43.68,131.04,South,Completed,CUST-0311
ORD-02353,2024-04-28,Lamp,Home,4,368.62,1474.48,South,Completed,CUST-0456
ORD-02354,2024-07-17,Camera,Electronics,3,217.42,652.26,East,Pending,CUST-0475
ORD-02355,2024-10-23,Jeans,Clothing,4,113.16,452.65,North,Completed,CUST-0490
ORD-02356,2024-01-18,Mat,Sports,2,79.68,159.35,North,Completed,CUST-0459
ORD-02357,2024-03-20,Lamp,Home,3,361.9,1085.7,East,Completed,CUST-0403
ORD-02358,2024-02-07,Camera,Electronics,2,430.82,861.65,South,Completed,CUST-0329
ORD-02359,2024-08-20,T-Shirt,Clothing,1,154.86,154.86,West,Cancelled,CUST-0300
ORD-02360,2024-09-13,Camera,Electronics,4,261.57,1046.27,South,Pending,CUST-0306
ORD-02361,2024-11-09,Tablet,Electronics,3,1230.77,3692.3,North,Cancelled,CUST-0389
ORD-02362,2024-02-20,Chair,Home,4,420.38,1681.5,East,Completed,CUST-0458
ORD-02363,2025-02-01,Shoes,Clothing,1,115.5,115.5,East,Pending,CUST-0236
ORD-02364,2024-11-21,Jeans,Clothing,4,65.57,262.29,South,Pending,CUST-0213
ORD-02365,2024-05-23,Phone,Electronics,1,656.47,656.47,East,Completed,CUST-0326
ORD-02366,2025-02-11,Smartwatch,Electronics,5,456.51,2282.56,East,Completed,CUST-0155
ORD-02367,2024-10-15,Gloves,Sports,5,245.36,1226.81,South,Completed,CUST-0381
ORD-02368,2025-04-10,Jacket,Clothing,1,70.77,70.77,South,Completed,CUST-0057
ORD-02369,2024-11-18,Table,Home,3,308.17,924.51,West,Completed,CUST-0434
ORD-02370,2024-06-17,Headphones,Electronics,3,302.47,907.41,East,Pending,CUST-0032
ORD-02371,2025-01-02,Jeans,Clothing,3,41.71,125.14,South,Completed,CUST-0435
ORD-02372,2024-10-13,Tablet,Electronics,1,978.05,978.05,North,Completed,CUST-0310
ORD-02373,2024-04-11,Gloves,Sports,2,36.29,72.57,West,Completed,CUST-0488
ORD-02374,2024-06-30,Shoes,Clothing,5,39.24,196.2,North,Completed,CUST-0351
ORD-02375,2025-02-09,Shoes,Clothing,1,90.13,90.13,South,Completed,CUST-0420
ORD-02376,2024-11-05,Lamp,Home,1,130.7,130.7,East,Completed,CUST-0095
ORD-02377,2024-08-04,T-Shirt,Clothing,2,139.21,278.43,East,Cancelled,CUST-0116
ORD-02378,2024-12-15,Mat,Sports,2,197.38,394.75,West,Completed,CUST-0193
ORD-02379,2024-03-06,Jeans,Clothing,4,84.67,338.66,East,Completed,CUST-0497
ORD-02380,2024-01-01,Lamp,Home,2,318.39,636.78,East,Completed,CUST-0373
ORD-02381,2024-03-18,Jeans,Clothing,4,30.33,121.3,East,Completed,CUST-0193
ORD-02382,2024-10-29,Rug,Home,1,233.09,233.09,East,Completed,CUST-0347
ORD-02383,2024-12-14,Laptop,Electronics,4,1021.62,4086.46,North,Completed,CUST-0091
ORD-02384,2024-03-29,Weights,Sports,2,237.29,474.58,East,Pending,CUST-0281
ORD-02385,2024-03-11,Headphones,Electronics,2,1010.16,2020.32,North,Pending,CUST-0245
ORD-02386,2024-05-18,Bike,Sports,2,69.3,138.61,South,Completed,CUST-0351
ORD-02387,2024-10-18,Bike,Sports,5,50.04,250.19,East,Pending,CUST-0113
ORD-02388,2024-01-30,Bike,Sports,1,65.84,65.84,South,Pending,CUST-0426
ORD-02389,2024-03-15,Chair,Home,2,455.77,911.55,South,Completed,CUST-0133
ORD-02390,2024-05-09,Ball,Sports,2,120.2,240.39,West,Cancelled,CUST-0366
ORD-02391,2024-03-14,Lamp,Home,3,404.69,1214.08,East,Completed,CUST-0471
ORD-02392,2024-12-27,T-Shirt,Clothing,4,159.1,636.42,South,Pending,CUST-0202
ORD-02393,2024-03-06,Chair,Home,3,440.88,1322.63,South,Pending,CUST-0094
ORD-02394,2025-02-05,Table,Home,3,407.74,1223.23,East,Pending,CUST-0315
ORD-02395,2024-10-12,Gloves,Sports,2,133.5,267.0,East,Completed,CUST-0426
ORD-02396,2024-05-12,Laptop,Electronics,5,494.9,2474.5,West,Completed,CUST-0197
ORD-02397,2025-03-03,Lamp,Home,4,435.86,1743.43,West,Completed,CUST-0306
ORD-02398,2024-10-02,Hat,Clothing,3,19.03,57.09,South,Completed,CUST-0068
ORD-02399,2024-07-19,Tablet,Electronics,2,683.78,1367.55,East,Pending,CUST-0237
ORD-02400,2025-01-17,Tablet,Electronics,2,1370.53,2741.05,North,Cancelled,CUST-0150
ORD-02401,2025-04-08,Headphones,Electronics,3,85.13,255.39,South,Completed,CUST-0099
ORD-02402,2024-11-20,Weights,Sports,3,174.54,523.63,North,Pending,CUST-0250
ORD-02403,2025-06-16,Weights,Sports,2,73.72,147.43,West,Completed,CUST-0003
ORD-02404,2025-06-14,Laptop,Electronics,1,1483.24,1483.24,East,Cancelled,CUST-0471
ORD-02405,2024-08-05,Chair,Home,2,483.05,966.1,West,Pending,CUST-0346
ORD-02406,2025-02-19,Bike,Sports,5,210.49,1052.44,West,Completed,CUST-0358
ORD-02407,2025-03-21,Dress,Clothing,3,77.08,231.24,South,Completed,CUST-0288
ORD-02408,2024-09-24,Rug,Home,2,44.96,89.92,East,Completed,CUST-0465
ORD-02409,2024-12-05,Jacket,Clothing,1,135.82,135.82,East,Pending,CUST-0057
ORD-02410,2024-02-19,Ball,Sports,1,215.46,215.46,South,Cancelled,CUST-0376
ORD-02411,2024-12-22,Tablet,Electronics,1,420.16,420.16,West,Pending,CUST-0458
ORD-02412,2024-10-08,Lamp,Home,1,111.65,111.65,South,Pending,CUST-0159
ORD-02413,2025-02-16,Ball,Sports,1,195.36,195.36,East,Pending,CUST-0145
ORD-02414,2024-02-08,Bike,Sports,5,20.47,102.33,South,Pending,CUST-0405
ORD-02415,2024-04-15,Headphones,Electronics,4,1351.31,5405.25,West,Completed,CUST-0055
ORD-02416,2024-03-28,Pillow,Home,1,403.44,403.44,West,Pending,CUST-0225
ORD-02417,2025-05-02,Pillow,Home,1,338.72,338.72,North,Completed,CUST-0443
ORD-02418,2024-03-09,Tablet,Electronics,5,1455.99,7279.94,East,Pending,CUST-0168
ORD-02419,2025-06-05,Weights,Sports,2,79.43,158.86,South,Completed,CUST-0082
ORD-02420,2024-02-14,Gloves,Sports,3,213.12,639.35,North,Completed,CUST-0277
ORD-02421,2024-01-07,Rug,Home,2,437.12,874.25,South,Cancelled,CUST-0175
ORD-02422,2024-08-15,Jeans,Clothing,5,100.47,502.37,East,Completed,CUST-0036
ORD-02423,2025-03-12,Vase,Home,3,80.38,241.13,North,Completed,CUST-0003
ORD-02424,2024-01-09,Racket,Sports,2,277.92,555.84,West,Completed,CUST-0285
ORD-02425,2024-05-03,Dress,Clothing,1,101.79,101.79,East,Completed,CUST-0164
ORD-02426,2024-03-03,Hat,Clothing,5,135.71,678.54,North,Pending,CUST-0465
ORD-02427,2024-10-29,Phone,Electronics,2,156.12,312.23,East,Pending,CUST-0111
ORD-02428,2024-04-06,Tablet,Electronics,4,1121.35,4485.38,West,Completed,CUST-0348
ORD-02429,2025-04-11,Bike,Sports,4,233.85,935.38,West,Completed,CUST-0021
ORD-02430,2025-01-10,Mat,Sports,5,14.66,73.31,South,Completed,CUST-0480
ORD-02431,2024-07-24,Chair,Home,4,362.07,1448.28,South,Completed,CUST-0429
ORD-02432,2024-01-22,Smartwatch,Electronics,4,160.11,640.45,East,Completed,CUST-0245
ORD-02433,2024-03-25,Dress,Clothing,1,36.09,36.09,East,Completed,CUST-0382
ORD-02434,2025-05-31,Laptop,Electronics,1,150.4,150.4,North,Completed,CUST-0206
ORD-02435,2025-04-11,Pillow,Home,3,145.59,436.78,South,Completed,CUST-0164
ORD-02436,2024-04-20,Pillow,Home,2,256.16,512.32,East,Cancelled,CUST-0207
ORD-02437,2025-02-27,Mat,Sports,5,269.91,1349.56,West,Completed,CUST-0348
ORD-02438,2025-02-21,Jeans,Clothing,2,53.42,106.84,West,Completed,CUST-0075
ORD-02439,2025-05-25,Jacket,Clothing,2,76.62,153.24,South,Completed,CUST-0002
ORD-02440,2024-02-20,Laptop,Electronics,4,1049.35,4197.4,North,Completed,CUST-0342
ORD-02441,2024-05-26,Bike,Sports,2,108.0,215.99,West,Completed,CUST-0206
ORD-02442,2025-03-06,Hat,Clothing,3,134.32,402.96,South,Pending,CUST-0307
ORD-02443,2024-08-28,T-Shirt,Clothing,5,25.77,128.85,North,Cancelled,CUST-0228
ORD-02444,2024-06-26,Camera,Electronics,1,55.15,55.15,South,Completed,CUST-0358
ORD-02445,2024-08-23,Lamp,Home,1,308.07,308.07,North,Completed,CUST-0362
ORD-02446,2024-01-26,Hat,Clothing,2,93.57,187.14,North,Completed,CUST-0071
ORD-02447,2024-09-19,Mat,Sports,4,175.9,703.61,West,Completed,CUST-0447
ORD-02448,2024-08-05,Vase,Home,3,434.32,1302.96,South,Completed,CUST-0442
ORD-02449,2024-04-06,Gloves,Sports,2,94.16,188.33,North,Completed,CUST-0072
ORD-02450,2024-04-16,Mat,Sports,1,113.23,113.23,West,Pending,CUST-0219
ORD-02451,2025-06-27,Weights,Sports,2,262.22,524.45,South,Pending,CUST-0475
ORD-02452,2024-06-14,Dress,Clothing,4,182.62,730.48,West,Pending,CUST-0089
ORD-02453,2024-07-18,Jeans,Clothing,1,95.47,95.47,West,Pending,CUST-0044
ORD-02454,2024-01-01,Ball,Sports,5,206.03,1030.17,West,Completed,CUST-0298
ORD-02455,2025-04-21,Jacket,Clothing,4,34.64,138.57,South,Pending,CUST-0166
ORD-02456,2024-01-26,Gloves,Sports,5,171.54,857.71,East,Completed,CUST-0474
ORD-02457,2024-12-03,Camera,Electronics,4,1414.73,5658.9,West,Cancelled,CUST-0299
ORD-02458,2025-02-09,Shoes,Clothing,3,167.25,501.75,East,Completed,CUST-0274
ORD-02459,2025-01-04,Bike,Sports,1,134.27,134.27,North,Completed,CUST-0368
ORD-02460,2025-05-18,Jacket,Clothing,5,145.24,726.21,East,Pending,CUST-0026
ORD-02461,2024-12-14,Hat,Clothing,2,41.14,82.28,North,Completed,CUST-0330
ORD-02462,2024-12-18,Weights,Sports,4,291.02,1164.09,South,Completed,CUST-0083
ORD-02463,2024-06-21,Jeans,Clothing,4,54.0,216.01,North,Completed,CUST-0401
ORD-02464,2025-03-09,Weights,Sports,4,237.79,951.18,South,Completed,CUST-0360
ORD-02465,2024-11-30,Ball,Sports,1,93.6,93.6,West,Completed,CUST-0414
ORD-02466,2024-09-18,Table,Home,4,306.83,1227.32,North,Pending,CUST-0278
ORD-02467,2024-03-08,Racket,Sports,3,73.47,220.42,East,Pending,CUST-0336
ORD-02468,2024-07-22,Mat,Sports,5,278.97,1394.84,East,Cancelled,CUST-0102
ORD-02469,2025-03-15,Pillow,Home,5,471.09,2355.47,South,Pending,CUST-0427
ORD-02470,2024-01-31,Racket,Sports,2,100.83,201.65,West,Pending,CUST-0187
ORD-02471,2024-08-11,Bike,Sports,4,56.13,224.52,East,Completed,CUST-0125
ORD-02472,2024-11-22,Mat,Sports,3,16.9,50.69,North,Completed,CUST-0370
ORD-02473,2024-02-22,Smartwatch,Electronics,1,303.56,303.56,West,Completed,CUST-0144
ORD-02474,2024-05-25,Shoes,Clothing,4,119.92,479.69,East,Completed,CUST-0326
ORD-02475,2025-03-07,Vase,Home,1,136.01,136.01,South,Completed,CUST-0287
ORD-02476,2024-12-17,Lamp,Home,3,350.78,1052.34,North,Completed,CUST-0492
ORD-02477,2024-09-28,Tablet,Electronics,5,354.09,1770.45,South,Completed,CUST-0385
ORD-02478,2024-04-24,Mat,Sports,1,241.27,241.27,South,Completed,CUST-0337
ORD-02479,2024-09-27,Pillow,Home,4,100.1,400.39,South,Cancelled,CUST-0223
ORD-02480,2024-08-16,Racket,Sports,4,161.84,647.34,South,Cancelled,CUST-0367
ORD-02481,2024-03-23,Table,Home,1,144.58,144.58,South,Completed,CUST-0049
ORD-02482,2025-04-09,Headphones,Electronics,2,1015.07,2030.13,North,Pending,CUST-0070
ORD-02483,2025-01-29,Racket,Sports,3,81.76,245.28,North,Completed,CUST-0434
ORD-02484,2025-03-11,Camera,Electronics,2,510.32,1020.64,East,Completed,CUST-0089
ORD-02485,2025-02-05,Bike,Sports,4,237.23,948.9,South,Completed,CUST-0302
ORD-02486,2024-12-10,Headphones,Electronics,2,877.98,1755.96,North,Pending,CUST-0382
ORD-02487,2024-05-26,Bike,Sports,5,188.51,942.54,South,Pending,CUST-0226
ORD-02488,2025-06-27,Hat,Clothing,2,190.31,380.63,North,Completed,CUST-0258
ORD-02489,2025-02-14,Lamp,Home,2,47.45,94.9,East,Completed,CUST-0024
ORD-02490,2025-01-05,Shoes,Clothing,4,148.64,594.54,East,Pending,CUST-0194
ORD-02491,2024-10-19,Racket,Sports,1,94.91,94.91,East,Completed,CUST-0459
ORD-02492,2025-01-16,Smartwatch,Electronics,5,1283.72,6418.59,South,Completed,CUST-0454
ORD-02493,2024-04-19,Camera,Electronics,1,997.1,997.1,East,Completed,CUST-0209
ORD-02494,2024-12-13,Hat,Clothing,4,190.51,762.06,North,Pending,CUST-0110
ORD-02495,2025-05-30,Shoes,Clothing,1,94.06,94.06,West,Completed,CUST-0420
ORD-02496,2025-03-29,Jeans,Clothing,3,116.74,350.22,South,Pending,CUST-0223
ORD-02497,2024-01-02,Bike,Sports,4,207.91,831.64,West,Completed,CUST-0178
ORD-02498,2024-01-07,Tablet,Electronics,2,1301.91,2603.83,South,Pending,CUST-0381
ORD-02499,2024-12-20,Shoes,Clothing,3,128.39,385.17,North,Completed,CUST-0305
ORD-02500,2024-10-05,Pillow,Home,1,42.67,42.67,North,Cancelled,CUST-0400
ORD-02501,2024-05-29,Jacket,Clothing,1,142.61,142.61,South,Pending,CUST-0278
ORD-02502,2024-03-14,Laptop,Electronics,2,159.5,319.0,North,Completed,CUST-0052
ORD-02503,2024-04-10,Jeans,Clothing,1,26.12,26.12,South,Cancelled,CUST-0337
ORD-02504,2025-01-31,Jacket,Clothing,1,47.16,47.16,North,Pending,CUST-0114
ORD-02505,2024-09-08,Bike,Sports,4,34.93,139.71,West,Cancelled,CUST-0007
ORD-02506,2024-02-17,Weights,Sports,2,134.24,268.48,North,Completed,CUST-0182
ORD-02507,2025-04-12,T-Shirt,Clothing,1,147.7,147.7,North,Pending,CUST-0124
ORD-02508,2024-11-24,Pillow,Home,5,401.34,2006.69,North,Completed,CUST-0111
ORD-02509,2024-09-28,Bike,Sports,1,236.51,236.51,East,Completed,CUST-0133
ORD-02510,2024-07-09,Rug,Home,1,209.81,209.81,West,Pending,CUST-0256
ORD-02511,2025-05-27,Phone,Electronics,5,686.83,3434.13,West,Completed,CUST-0434
ORD-02512,2025-03-27,Racket,Sports,4,126.5,506.0,South,Completed,CUST-0191
ORD-02513,2024-10-20,Rug,Home,4,281.35,1125.38,North,Completed,CUST-0374
ORD-02514,2024-03-11,Jeans,Clothing,4,186.61,746.45,East,Completed,CUST-0404
ORD-02515,2024-03-14,Gloves,Sports,1,10.25,10.25,West,Pending,CUST-0399
ORD-02516,2024-08-20,Camera,Electronics,5,482.38,2411.88,North,Cancelled,CUST-0204
ORD-02517,2024-11-16,Racket,Sports,4,254.1,1016.39,West,Cancelled,CUST-0290
ORD-02518,2024-08-24,Mat,Sports,5,119.45,597.24,North,Completed,CUST-0143
ORD-02519,2024-12-18,Dress,Clothing,1,185.3,185.3,South,Completed,CUST-0400
ORD-02520,2024-10-13,Camera,Electronics,2,983.58,1967.16,North,Completed,CUST-0465
ORD-02521,2025-04-07,Lamp,Home,5,89.67,448.37,South,Completed,CUST-0263
ORD-02522,2025-02-14,Jacket,Clothing,4,110.94,443.76,North,Pending,CUST-0172
ORD-02523,2025-05-03,Mat,Sports,5,200.29,1001.44,East,Cancelled,CUST-0315
ORD-02524,2024-05-07,Mat,Sports,4,49.1,196.39,North,Completed,CUST-0280
ORD-02525,2024-04-14,Ball,Sports,5,170.34,851.69,North,Pending,CUST-0040
ORD-02526,2024-09-06,Racket,Sports,4,214.9,859.62,North,Pending,CUST-0103
ORD-02527,2025-02-28,Phone,Electronics,2,914.75,1829.5,North,Pending,CUST-0306
ORD-02528,2024-08-04,Pillow,Home,5,289.07,1445.33,North,Pending,CUST-0272
ORD-02529,2025-03-12,Hat,Clothing,1,156.27,156.27,West,Completed,CUST-0097
ORD-02530,2024-09-04,T-Shirt,Clothing,1,163.46,163.46,North,Pending,CUST-0315
ORD-02531,2024-09-05,Table,Home,1,41.8,41.8,West,Completed,CUST-0308
ORD-02532,2024-08-28,Vase,Home,4,179.8,719.18,North,Completed,CUST-0247
ORD-02533,2024-04-18,Vase,Home,3,89.84,269.52,West,Completed,CUST-0036
ORD-02534,2025-05-20,Jacket,Clothing,3,177.46,532.38,West,Completed,CUST-0464
ORD-02535,2025-02-08,Camera,Electronics,5,1487.61,7438.07,South,Cancelled,CUST-0307
ORD-02536,2024-08-27,Table,Home,3,367.2,1101.59,North,Completed,CUST-0200
ORD-02537,2025-06-17,T-Shirt,Clothing,4,16.61,66.42,East,Cancelled,CUST-0024
ORD-02538,2024-10-11,Weights,Sports,2,166.13,332.26,North,Cancelled,CUST-0384
ORD-02539,2025-03-04,Hat,Clothing,1,104.44,104.44,West,Cancelled,CUST-0033
ORD-02540,2025-05-04,Phone,Electronics,1,362.9,362.9,South,Completed,CUST-0246
ORD-02541,2024-06-23,Hat,Clothing,2,17.07,34.15,East,Completed,CUST-0353
ORD-02542,2024-11-11,T-Shirt,Clothing,3,183.79,551.36,North,Completed,CUST-0457
ORD-02543,2024-10-04,Camera,Electronics,5,1196.81,5984.04,South,Completed,CUST-0081
ORD-02544,2025-02-25,Chair,Home,4,23.51,94.06,East,Completed,CUST-0061
ORD-02545,2024-10-18,Weights,Sports,5,12.34,61.69,North,Completed,CUST-0254
ORD-02546,2024-11-23,Chair,Home,1,51.18,51.18,East,Completed,CUST-0154
ORD-02547,2024-03-18,Lamp,Home,4,264.11,1056.46,North,Completed,CUST-0330
ORD-02548,2024-02-06,Jacket,Clothing,2,129.05,258.11,South,Completed,CUST-0246
ORD-02549,2024-06-20,Weights,Sports,2,132.79,265.59,East,Completed,CUST-0119
ORD-02550,2024-01-17,Bike,Sports,2,248.59,497.18,South,Completed,CUST-0065
ORD-02551,2025-06-08,Vase,Home,2,21.06,42.11,South,Completed,CUST-0210
ORD-02552,2024-09-20,Jeans,Clothing,2,139.79,279.58,South,Pending,CUST-0190
ORD-02553,2025-03-21,Camera,Electronics,5,813.87,4069.37,East,Completed,CUST-0090
ORD-02554,2024-12-03,Chair,Home,5,473.01,2365.06,East,Completed,CUST-0231
ORD-02555,2025-06-19,Chair,Home,5,297.26,1486.28,East,Cancelled,CUST-0140
ORD-02556,2024-10-17,Weights,Sports,4,272.25,1089.0,East,Completed,CUST-0166
ORD-02557,2024-07-25,Headphones,Electronics,5,637.04,3185.22,North,Completed,CUST-0391
ORD-02558,2025-02-15,Table,Home,3,238.56,715.67,West,Cancelled,CUST-0493
ORD-02559,2024-04-19,Gloves,Sports,4,142.53,570.1,West,Completed,CUST-0447
ORD-02560,2024-01-27,Mat,Sports,1,273.37,273.37,South,Cancelled,CUST-0134
ORD-02561,2024-01-01,Bike,Sports,3,135.32,405.96,East,Completed,CUST-0278
ORD-02562,2024-07-28,Bike,Sports,2,85.62,171.24,East,Completed,CUST-0497
ORD-02563,2024-11-27,Pillow,Home,3,296.23,888.7,North,Completed,CUST-0401
ORD-02564,2024-02-16,Gloves,Sports,3,150.5,451.49,South,Completed,CUST-0462
ORD-02565,2025-04-01,Shoes,Clothing,3,102.25,306.75,North,Completed,CUST-0491
ORD-02566,2025-05-17,Phone,Electronics,3,529.14,1587.41,West,Completed,CUST-0387
ORD-02567,2025-06-13,Ball,Sports,2,230.57,461.14,East,Cancelled,CUST-0126
ORD-02568,2024-01-20,Mat,Sports,2,158.52,317.05,North,Completed,CUST-0395
ORD-02569,2024-08-01,Phone,Electronics,5,686.95,3434.74,North,Completed,CUST-0330
ORD-02570,2025-05-01,Chair,Home,4,255.07,1020.27,North,Completed,CUST-0199
ORD-02571,2024-10-15,Rug,Home,3,378.73,1136.2,South,Cancelled,CUST-0133
ORD-02572,2024-03-14,Mat,Sports,1,80.94,80.94,South,Completed,CUST-0114
ORD-02573,2025-04-04,Rug,Home,1,362.75,362.75,South,Completed,CUST-0454
ORD-02574,2024-05-19,Ball,Sports,4,134.12,536.49,West,Completed,CUST-0483
ORD-02575,2025-05-15,Gloves,Sports,5,271.5,1357.51,West,Completed,CUST-0402
ORD-02576,2024-12-08,Ball,Sports,5,282.88,1414.38,South,Cancelled,CUST-0182
ORD-02577,2025-05-02,Dress,Clothing,2,160.63,321.27,West,Pending,CUST-0215
ORD-02578,2025-04-23,Ball,Sports,4,261.31,1045.23,East,Completed,CUST-0158
ORD-02579,2024-07-31,Ball,Sports,2,146.64,293.29,North,Cancelled,CUST-0302
ORD-02580,2025-01-16,Laptop,Electronics,4,982.86,3931.43,West,Completed,CUST-0372
ORD-02581,2025-03-08,Jeans,Clothing,3,148.64,445.91,East,Completed,CUST-0176
ORD-02582,2024-02-07,Jeans,Clothing,1,39.07,39.07,East,Pending,CUST-0015
ORD-02583,2025-03-07,Laptop,Electronics,3,136.9,410.7,North,Completed,CUST-0308
ORD-02584,2024-08-08,Ball,Sports,5,267.15,1335.76,West,Completed,CUST-0206
ORD-02585,2025-02-22,Bike,Sports,5,277.76,1388.81,West,Completed,CUST-0144
ORD-02586,2024-05-30,Weights,Sports,4,236.77,947.09,North,Completed,CUST-0365
ORD-02587,2024-03-10,Jacket,Clothing,5,195.92,979.6,East,Completed,CUST-0360
ORD-02588,2024-10-19,Hat,Clothing,4,150.05,600.2,North,Completed,CUST-0143
ORD-02589,2024-02-26,Weights,Sports,3,55.11,165.34,East,Completed,CUST-0111
ORD-02590,2024-08-06,Smartwatch,Electronics,2,613.4,1226.79,North,Completed,CUST-0233
ORD-02591,2024-12-01,Chair,Home,2,165.17,330.35,East,Completed,CUST-0053
ORD-02592,2024-08-19,Camera,Electronics,4,1316.95,5267.82,East,Completed,CUST-0276
ORD-02593,2024-04-02,Gloves,Sports,2,97.71,195.42,South,Completed,CUST-0040
ORD-02594,2024-11-21,T-Shirt,Clothing,4,110.11,440.45,North,Completed,CUST-0108
ORD-02595,2024-02-29,Vase,Home,5,284.18,1420.91,East,Completed,CUST-0470
ORD-02596,2025-01-20,Shoes,Clothing,1,76.1,76.1,West,Completed,CUST-0389
ORD-02597,2024-04-03,Jeans,Clothing,5,189.36,946.78,North,Completed,CUST-0101
ORD-02598,2024-11-15,Tablet,Electronics,2,1305.92,2611.83,South,Completed,CUST-0353
ORD-02599,2024-04-14,Pillow,Home,5,489.48,2447.38,South,Completed,CUST-0264
ORD-02600,2024-03-31,Chair,Home,4,63.53,254.1,South,Completed,CUST-0043
ORD-02601,2024-02-09,Vase,Home,2,45.91,91.81,South,Completed,CUST-0414
ORD-02602,2025-02-21,Table,Home,1,62.22,62.22,East,Cancelled,CUST-0282
ORD-02603,2024-08-31,Vase,Home,4,215.25,861.01,East,Completed,CUST-0454
ORD-02604,2025-02-20,Lamp,Home,2,108.21,216.41,East,Completed,CUST-0079
ORD-02605,2024-01-24,Headphones,Electronics,1,494.84,494.84,West,Completed,CUST-0470
ORD-02606,2024-05-15,Weights,Sports,5,269.6,1348.0,South,Completed,CUST-0069
ORD-02607,2025-05-26,Headphones,Electronics,1,826.54,826.54,East,Pending,CUST-0088
ORD-02608,2025-05-23,Mat,Sports,3,163.43,490.3,North,Completed,CUST-0006
ORD-02609,2025-05-19,Pillow,Home,3,324.39,973.17,South,Completed,CUST-0283
ORD-02610,2024-09-30,Bike,Sports,4,288.45,1153.79,East,Cancelled,CUST-0253
ORD-02611,2024-03-31,Jacket,Clothing,3,117.95,353.86,East,Completed,CUST-0096
ORD-02612,2025-06-12,Tablet,Electronics,2,1031.49,2062.99,West,Completed,CUST-0413
ORD-02613,2024-01-14,Bike,Sports,3,251.21,753.63,West,Completed,CUST-0434
