date,ticker,company,sector,open,high,low,close,volume
2024-05-20,JNJ,Johnson & Johnson,Healthcare,153.51,153.54,152.69,152.73,37903588
2024-05-21,JNJ,Johnson & Johnson,Healthcare,150.47,151.02,149.02,150.25,37026096
2024-05-22,JNJ,Johnson & Johnson,Healthcare,150.92,151.82,148.48,151.64,43050643
2024-05-23,JNJ,Johnson & Johnson,Healthcare,149.32,150.04,148.09,148.96,61378631
2024-05-24,JNJ,Johnson & Johnson,Healthcare,150.21,150.29,149.68,150.76,62364357
2024-05-27,JNJ,Johnson & Johnson,Healthcare,152.31,153.35,149.49,150.63,51999223
2024-05-28,JNJ,Johnson & Johnson,Healthcare,150.09,150.55,149.37,149.54,66780834
2024-05-29,JNJ,Johnson & Johnson,Healthcare,151.65,151.88,151.61,150.54,47227691
2024-05-30,JNJ,Johnson & Johnson,Healthcare,152.2,152.22,151.33,152.39,47385033
2024-05-31,JNJ,Johnson & Johnson,Healthcare,152.08,153.5,151.02,151.48,54894173
2024-06-03,JNJ,Johnson & Johnson,Healthcare,153.61,154.33,151.77,154.66,38436834
2024-06-04,JNJ,Johnson & Johnson,Healthcare,146.91,148.41,146.46,148.43,71583695
2024-06-05,JNJ,Johnson & Johnson,Healthcare,143.39,144.11,142.63,143.22,39310106
2024-06-06,JNJ,Johnson & Johnson,Healthcare,143.85,144.63,142.81,144.42,39180937
2024-06-07,JNJ,Johnson & Johnson,Healthcare,139.16,139.41,137.16,138.93,32487717
2024-06-10,JNJ,Johnson & Johnson,Healthcare,136.81,137.42,136.13,136.45,60905729
2024-06-11,JNJ,Johnson & Johnson,Healthcare,136.43,136.87,134.94,136.8,47139068
2024-06-12,JNJ,Johnson & Johnson,Healthcare,140.96,140.99,138.13,140.94,46061393
2024-06-13,JNJ,Johnson & Johnson,Healthcare,149.3,151.22,148.52,149.49,55477007
2024-06-14,JNJ,Johnson & Johnson,Healthcare,151.69,151.81,150.17,151.41,46740611
2024-06-17,JNJ,Johnson & Johnson,Healthcare,154.64,156.57,152.35,154.65,32719926
2024-06-18,JNJ,Johnson & Johnson,Healthcare,160.45,162.12,158.72,162.09,46979929
2024-06-19,JNJ,Johnson & Johnson,Healthcare,155.59,156.39,151.24,156.21,46461874
2024-06-20,JNJ,Johnson & Johnson,Healthcare,155.79,156.13,154.91,155.49,48573971
2024-06-21,JNJ,Johnson & Johnson,Healthcare,153.62,154.06,153.32,154.44,24828102
2024-06-24,JNJ,Johnson & Johnson,Healthcare,150.69,150.75,148.11,150.38,74084933
2024-06-25,JNJ,Johnson & Johnson,Healthcare,151.38,154.39,151.03,151.68,17812128
2024-06-26,JNJ,Johnson & Johnson,Healthcare,152.65,153.25,152.22,151.61,50694719
2024-06-27,JNJ,Johnson & Johnson,Healthcare,153.31,153.33,152.51,152.32,35801666
2024-06-28,JNJ,Johnson & Johnson,Healthcare,152.4,153.35,151.42,150.51,15959065
2024-07-01,JNJ,Johnson & Johnson,Healthcare,154.04,154.25,152.97,154.0,51409520
2024-07-02,JNJ,Johnson & Johnson,Healthcare,153.52,155.47,153.45,152.34,48272828
2024-07-03,JNJ,Johnson & Johnson,Healthcare,155.86,156.75,153.43,155.26,46237004
2024-07-04,JNJ,Johnson & Johnson,Healthcare,159.77,160.2,157.47,158.78,59905263
2024-07-05,JNJ,Johnson & Johnson,Healthcare,161.91,162.16,160.98,162.67,59040498
2024-07-08,JNJ,Johnson & Johnson,Healthcare,163.46,164.66,162.76,163.53,60757060
2024-07-09,JNJ,Johnson & Johnson,Healthcare,162.36,163.09,161.07,161.56,45477201
2024-07-10,JNJ,Johnson & Johnson,Healthcare,164.03,165.15,163.43,164.01,38644899
2024-07-11,JNJ,Johnson & Johnson,Healthcare,162.1,164.5,159.14,161.72,33909108
2024-07-12,JNJ,Johnson & Johnson,Healthcare,163.42,166.28,162.63,162.36,23147728
2024-07-15,JNJ,Johnson & Johnson,Healthcare,164.12,165.37,161.97,162.82,31364845
2024-07-16,JNJ,Johnson & Johnson,Healthcare,160.58,163.02,158.52,161.06,58910643
2024-07-17,JNJ,Johnson & Johnson,Healthcare,166.18,167.7,166.13,166.94,30801784
2024-07-18,JNJ,Johnson & Johnson,Healthcare,165.73,166.46,162.45,164.91,51126851
2024-07-19,JNJ,Johnson & Johnson,Healthcare,159.33,159.51,158.61,161.54,49304687
2024-07-22,JNJ,Johnson & Johnson,Healthcare,160.76,162.99,158.56,162.49,34981427
2024-07-23,JNJ,Johnson & Johnson,Healthcare,156.04,157.15,155.86,156.01,58902264
2024-07-24,JNJ,Johnson & Johnson,Healthcare,157.08,159.49,154.97,156.1,43039429
2024-07-25,JNJ,Johnson & Johnson,Healthcare,154.76,157.23,154.21,154.89,57609360
2024-07-26,JNJ,Johnson & Johnson,Healthcare,158.37,159.13,157.37,156.15,41996185
2024-07-29,JNJ,Johnson & Johnson,Healthcare,161.25,162.04,160.39,161.71,57154433
2024-07-30,JNJ,Johnson & Johnson,Healthcare,162.72,163.76,161.57,161.53,68588449
2024-07-31,JNJ,Johnson & Johnson,Healthcare,160.03,160.12,158.52,160.73,64296153
2024-08-01,JNJ,Johnson & Johnson,Healthcare,160.43,162.53,160.37,162.34,30297542
2024-08-02,JNJ,Johnson & Johnson,Healthcare,157.53,157.7,155.13,158.16,16096577
2024-08-05,JNJ,Johnson & Johnson,Healthcare,153.7,155.57,153.39,153.01,7862400
2024-08-06,JNJ,Johnson & Johnson,Healthcare,155.19,155.86,153.8,154.81,57991087
2024-08-07,JNJ,Johnson & Johnson,Healthcare,156.74,159.13,154.21,156.96,40477476
2024-08-08,JNJ,Johnson & Johnson,Healthcare,152.27,152.87,151.26,152.39,65845011
2024-08-09,JNJ,Johnson & Johnson,Healthcare,157.92,159.04,157.71,158.89,49331195
2024-08-12,JNJ,Johnson & Johnson,Healthcare,154.8,156.18,154.78,153.55,31624511
2024-08-13,JNJ,Johnson & Johnson,Healthcare,162.93,164.47,160.33,162.72,50937309
2024-08-14,JNJ,Johnson & Johnson,Healthcare,167.81,169.45,166.39,167.93,15290950
2024-08-15,JNJ,Johnson & Johnson,Healthcare,167.58,168.84,166.07,167.41,47963247
2024-08-16,JNJ,Johnson & Johnson,Healthcare,169.67,170.71,169.46,169.66,47202701
2024-08-19,JNJ,Johnson & Johnson,Healthcare,164.85,166.03,164.29,165.63,53191925
2024-08-20,JNJ,Johnson & Johnson,Healthcare,165.35,166.08,163.62,164.97,30390323
2024-08-21,JNJ,Johnson & Johnson,Healthcare,161.17,162.28,160.95,160.76,81027702
2024-08-22,JNJ,Johnson & Johnson,Healthcare,164.15,165.56,162.72,165.73,21722426
2024-08-23,JNJ,Johnson & Johnson,Healthcare,162.95,165.18,160.36,163.4,29629253
2024-08-26,JNJ,Johnson & Johnson,Healthcare,162.99,164.83,162.46,164.76,41426532
2024-08-27,JNJ,Johnson & Johnson,Healthcare,165.54,168.49,163.93,166.54,42893733
2024-08-28,JNJ,Johnson & Johnson,Healthcare,163.21,163.29,161.17,162.07,55059340
2024-08-29,JNJ,Johnson & Johnson,Healthcare,166.95,168.08,165.53,165.52,41603897
2024-08-30,JNJ,Johnson & Johnson,Healthcare,167.2,169.6,165.73,167.62,93084351
2024-09-02,JNJ,Johnson & Johnson,Healthcare,166.6,167.61,164.62,166.45,59828962
2024-09-03,JNJ,Johnson & Johnson,Healthcare,166.5,168.07,166.33,166.62,27322393
2024-09-04,JNJ,Johnson & Johnson,Healthcare,163.02,163.05,161.25,163.44,43626283
2024-09-05,JNJ,Johnson & Johnson,Healthcare,167.8,169.68,166.28,169.44,47064056
2024-09-06,JNJ,Johnson & Johnson,Healthcare,172.32,172.61,170.86,172.3,64355612
2024-01-01,XOM,ExxonMobil,Energy,98.32,99.16,97.46,98.38,40052663
2024-01-02,XOM,ExxonMobil,Energy,96.15,97.12,94.45,96.9,65626212
2024-01-03,XOM,ExxonMobil,Energy,96.42,98.14,96.23,96.14,67499087
2024-01-04,XOM,ExxonMobil,Energy,93.78,94.81,93.15,94.19,33973568
2024-01-05,XOM,ExxonMobil,Energy,92.18,92.74,90.3,91.17,56498747
2024-01-08,XOM,ExxonMobil,Energy,90.18,90.83,88.98,90.55,58009626
2024-01-09,XOM,ExxonMobil,Energy,92.02,92.98,90.57,91.83,93608884
2024-01-10,XOM,ExxonMobil,Energy,93.83,94.72,92.64,93.32,43547022
2024-01-11,XOM,ExxonMobil,Energy,95.76,96.06,94.39,94.92,47680549
2024-01-12,XOM,ExxonMobil,Energy,95.32,96.92,95.12,95.26,28762987
2024-01-15,XOM,ExxonMobil,Energy,94.77,96.31,94.18,94.19,56752497
2024-01-16,XOM,ExxonMobil,Energy,93.69,94.02,92.4,93.6,76303266
2024-01-17,XOM,ExxonMobil,Energy,93.59,93.91,93.39,93.27,32427283
2024-01-18,XOM,ExxonMobil,Energy,94.19,95.81,92.41,94.4,76325323
2024-01-19,XOM,ExxonMobil,Energy,92.15,92.42,91.7,91.9,45307206
2024-01-22,XOM,ExxonMobil,Energy,90.3,90.47,89.44,89.97,58065862
2024-01-23,XOM,ExxonMobil,Energy,94.58,95.15,93.56,93.91,29067727
2024-01-24,XOM,ExxonMobil,Energy,93.41,94.66,92.97,92.64,63112199
2024-01-25,XOM,ExxonMobil,Energy,95.85,96.0,95.72,96.62,46576095
2024-01-26,XOM,ExxonMobil,Energy,96.54,97.32,94.94,95.97,36700795
2024-01-29,XOM,ExxonMobil,Energy,95.29,95.81,94.93,95.1,65908435
2024-01-30,XOM,ExxonMobil,Energy,96.62,98.03,95.81,96.82,79892922
2024-01-31,XOM,ExxonMobil,Energy,94.14,94.59,93.52,94.7,1000
2024-02-01,XOM,ExxonMobil,Energy,94.43,95.18,94.43,94.22,72369438
2024-02-02,XOM,ExxonMobil,Energy,93.33,93.39,93.01,93.96,60314682
2024-02-05,XOM,ExxonMobil,Energy,90.31,90.96,87.93,89.24,32088682
2024-02-06,XOM,ExxonMobil,Energy,87.9,88.53,87.39,87.04,62141524
2024-02-07,XOM,ExxonMobil,Energy,87.63,88.4,87.38,87.79,24406924
2024-02-08,XOM,ExxonMobil,Energy,88.6,89.26,88.34,88.86,62664103
2024-02-09,XOM,ExxonMobil,Energy,88.05,88.78,87.77,87.88,70971772
2024-02-12,XOM,ExxonMobil,Energy,86.94,88.11,86.34,87.56,50199315
2024-02-13,XOM,ExxonMobil,Energy,85.28,86.32,84.16,84.76,52941519
2024-02-14,XOM,ExxonMobil,Energy,84.83,84.86,84.77,84.69,47670183
2024-02-15,XOM,ExxonMobil,Energy,82.72,83.24,82.35,82.81,27610916
2024-02-16,XOM,ExxonMobil,Energy,81.08,81.98,80.68,81.48,71761935
2024-02-19,XOM,ExxonMobil,Energy,80.7,83.01,79.79,80.44,31152988
2024-02-20,XOM,ExxonMobil,Energy,80.63,81.44,78.93,80.26,13787971
2024-02-21,XOM,ExxonMobil,Energy,79.56,80.01,78.78,78.74,61573305
2024-02-22,XOM,ExxonMobil,Energy,79.64,80.53,79.64,79.69,37779972
2024-02-23,XOM,ExxonMobil,Energy,78.21,79.22,77.67,79.39,51905428
2024-02-26,XOM,ExxonMobil,Energy,79.14,79.28,79.11,80.02,30238096
2024-02-27,XOM,ExxonMobil,Energy,78.98,79.28,78.66,79.35,34004175
2024-02-28,XOM,ExxonMobil,Energy,78.59,80.22,77.9,79.63,51145126
2024-02-29,XOM,ExxonMobil,Energy,78.94,79.02,77.64,78.73,43413304
2024-03-01,XOM,ExxonMobil,Energy,78.16,79.21,77.9,77.44,71259439
2024-03-04,XOM,ExxonMobil,Energy,80.73,81.77,80.11,80.63,61826350
2024-03-05,XOM,ExxonMobil,Energy,79.9,80.33,79.44,80.01,16625961
2024-03-06,XOM,ExxonMobil,Energy,81.54,81.89,81.38,81.43,38843590
2024-03-07,XOM,ExxonMobil,Energy,83.33,83.55,82.78,83.47,60358913
2024-03-08,XOM,ExxonMobil,Energy,86.72,87.46,86.54,86.12,23850604
2024-03-11,XOM,ExxonMobil,Energy,82.58,84.17,82.55,82.42,53574562
2024-03-12,XOM,ExxonMobil,Energy,81.76,82.9,80.28,81.63,51757108
2024-03-13,XOM,ExxonMobil,Energy,81.14,81.86,80.23,81.86,58306600
2024-03-14,XOM,ExxonMobil,Energy,78.16,78.71,76.75,78.27,65890912
2024-03-15,XOM,ExxonMobil,Energy,78.86,79.07,78.54,78.94,77956279
2024-03-18,XOM,ExxonMobil,Energy,75.63,76.22,73.98,75.01,45724616
2024-03-19,XOM,ExxonMobil,Energy,77.84,77.88,77.25,78.31,38381280
2024-03-20,XOM,ExxonMobil,Energy,80.89,81.93,79.99,80.59,28254323
2024-03-21,XOM,ExxonMobil,Energy,79.29,79.53,79.01,78.99,51383787
2024-03-22,XOM,ExxonMobil,Energy,80.84,82.03,80.14,81.03,1000
2024-03-25,XOM,ExxonMobil,Energy,79.66,81.33,78.64,79.98,72659658
2024-03-26,XOM,ExxonMobil,Energy,79.14,79.28,78.65,78.73,59984144
2024-03-27,XOM,ExxonMobil,Energy,80.0,80.13,79.98,80.13,84587439
2024-03-28,XOM,ExxonMobil,Energy,79.1,79.75,78.42,79.78,62445270
2024-03-29,XOM,ExxonMobil,Energy,78.37,78.59,78.36,78.55,83682888
2024-04-01,XOM,ExxonMobil,Energy,77.38,77.94,76.69,76.78,38498842
2024-04-02,XOM,ExxonMobil,Energy,79.34,79.4,78.82,78.89,74792673
2024-04-03,XOM,ExxonMobil,Energy,81.22,81.73,80.56,81.45,68418127
2024-04-04,XOM,ExxonMobil,Energy,82.85,82.91,82.4,82.92,45842724
2024-04-05,XOM,ExxonMobil,Energy,84.49,85.45,83.62,84.93,39698788
2024-04-08,XOM,ExxonMobil,Energy,89.55,89.98,89.46,89.17,50825372
2024-04-09,XOM,ExxonMobil,Energy,86.99,88.67,86.48,87.88,70247064
2024-04-10,XOM,ExxonMobil,Energy,87.55,88.34,86.49,87.05,80799025
2024-04-11,XOM,ExxonMobil,Energy,87.29,88.6,85.98,88.06,24302218
2024-04-12,XOM,ExxonMobil,Energy,86.5,87.09,85.67,86.07,42818692
2024-04-15,XOM,ExxonMobil,Energy,83.7,84.56,83.69,83.37,42098695
2024-04-16,XOM,ExxonMobil,Energy,82.86,82.99,82.48,83.93,48837586
2024-04-17,XOM,ExxonMobil,Energy,83.21,85.24,83.19,83.08,49043799
2024-04-18,XOM,ExxonMobil,Energy,79.57,80.1,78.77,79.22,52523368
2024-04-19,XOM,ExxonMobil,Energy,83.11,83.22,82.96,82.64,39010749
2024-04-22,XOM,ExxonMobil,Energy,82.34,82.92,82.29,82.77,50072705
2024-04-23,XOM,ExxonMobil,Energy,81.23,81.59,80.47,80.82,20091510
2024-04-24,XOM,ExxonMobil,Energy,81.2,82.15,80.7,80.51,56606420
2024-04-25,XOM,ExxonMobil,Energy,80.73,81.54,80.48,81.1,56802431
2024-04-26,XOM,ExxonMobil,Energy,79.74,80.33,78.84,79.82,91026275
2024-04-29,XOM,ExxonMobil,Energy,82.75,84.03,82.27,82.91,37902397
2024-04-30,XOM,ExxonMobil,Energy,84.91,85.23,84.59,85.34,41047032
2024-05-01,XOM,ExxonMobil,Energy,83.04,83.48,82.8,83.66,84239852
2024-05-02,XOM,ExxonMobil,Energy,82.53,82.96,81.97,82.9,51287510
2024-05-03,XOM,ExxonMobil,Energy,81.34,81.51,80.66,81.56,44680443
2024-05-06,XOM,ExxonMobil,Energy,81.25,81.31,81.19,80.58,49035973
2024-05-07,XOM,ExxonMobil,Energy,81.79,82.71,81.63,81.5,71673675
2024-05-08,XOM,ExxonMobil,Energy,82.2,82.48,81.53,81.13,70989414
2024-05-09,XOM,ExxonMobil,Energy,83.65,83.78,83.57,83.51,17791768
2024-05-10,XOM,ExxonMobil,Energy,83.4,83.77,82.56,83.06,42505422
2024-05-13,XOM,ExxonMobil,Energy,87.85,87.96,86.92,88.31,56021849
2024-05-14,XOM,ExxonMobil,Energy,86.34,86.48,85.64,86.33,55173643
2024-05-15,XOM,ExxonMobil,Energy,83.81,84.5,82.8,83.97,43549974
2024-05-16,XOM,ExxonMobil,Energy,85.69,86.48,83.57,85.62,38896519
2024-05-17,XOM,ExxonMobil,Energy,88.8,89.51,88.28,88.64,63028826
2024-05-20,XOM,ExxonMobil,Energy,87.86,88.08,86.86,87.53,53013322
2024-05-21,XOM,ExxonMobil,Energy,88.08,88.31,87.8,88.43,52776495
2024-05-22,XOM,ExxonMobil,Energy,86.54,86.77,86.27,86.92,45530193
2024-05-23,XOM,ExxonMobil,Energy,84.75,86.02,84.12,84.33,61163720
2024-05-24,XOM,ExxonMobil,Energy,83.24,84.04,82.45,83.36,16100561
2024-05-27,XOM,ExxonMobil,Energy,85.98,86.07,85.75,85.03,58100534
2024-05-28,XOM,ExxonMobil,Energy,85.94,86.06,85.62,85.55,81935444
2024-05-29,XOM,ExxonMobil,Energy,86.66,87.34,86.44,87.17,38608537
2024-05-30,XOM,ExxonMobil,Energy,85.49,85.79,84.86,85.93,42530108
2024-05-31,XOM,ExxonMobil,Energy,87.36,87.63,87.06,87.8,68186848
2024-06-03,XOM,ExxonMobil,Energy,87.51,89.33,85.22,87.24,68938740
2024-06-04,XOM,ExxonMobil,Energy,88.31,89.4,87.19,88.02,63708893
2024-06-05,XOM,ExxonMobil,Energy,89.84,90.11,88.85,89.28,35339736
2024-06-06,XOM,ExxonMobil,Energy,89.33,89.85,89.32,89.97,62229822
2024-06-07,XOM,ExxonMobil,Energy,86.12,87.19,85.03,86.15,45934917
2024-06-10,XOM,ExxonMobil,Energy,84.68,85.89,84.46,84.45,17125044
2024-06-11,XOM,ExxonMobil,Energy,85.88,88.29,83.9,85.89,60312115
2024-06-12,XOM,ExxonMobil,Energy,88.26,88.87,88.14,87.85,34796636
2024-06-13,XOM,ExxonMobil,Energy,88.38,89.33,88.22,87.8,53111587
2024-06-14,XOM,ExxonMobil,Energy,88.47,90.09,88.46,87.96,99438008
2024-06-17,XOM,ExxonMobil,Energy,89.32,90.76,89.03,89.97,34689725
2024-06-18,XOM,ExxonMobil,Energy,89.34,89.8,89.17,89.97,11058987
2024-06-19,XOM,ExxonMobil,Energy,91.71,92.62,90.23,91.67,44002962
2024-06-20,XOM,ExxonMobil,Energy,91.48,92.1,91.25,92.5,70266286
2024-06-21,XOM,ExxonMobil,Energy,90.72,91.01,89.89,90.66,48060045
2024-06-24,XOM,ExxonMobil,Energy,91.02,92.01,90.09,90.55,48392571
2024-06-25,XOM,ExxonMobil,Energy,92.58,93.28,92.06,93.2,74005715
2024-06-26,XOM,ExxonMobil,Energy,88.75,89.65,88.43,89.37,45020121
2024-06-27,XOM,ExxonMobil,Energy,86.18,86.63,84.77,85.57,29195280
2024-06-28,XOM,ExxonMobil,Energy,85.42,86.69,85.28,85.89,42198991
2024-07-01,XOM,ExxonMobil,Energy,84.82,86.22,84.26,84.36,16244284
2024-07-02,XOM,ExxonMobil,Energy,87.0,87.65,85.96,87.41,65251716
2024-07-03,XOM,ExxonMobil,Energy,89.97,91.55,89.0,89.94,54557647
2024-07-04,XOM,ExxonMobil,Energy,89.68,90.19,89.39,89.85,76192194
2024-07-05,XOM,ExxonMobil,Energy,89.15,89.25,88.86,88.9,56865828
2024-07-08,XOM,ExxonMobil,Energy,90.1,90.3,90.03,89.88,70877486
2024-07-09,XOM,ExxonMobil,Energy,94.17,94.92,93.97,94.48,75619005
2024-07-10,XOM,ExxonMobil,Energy,91.29,93.22,89.65,91.01,48089505
2024-07-11,XOM,ExxonMobil,Energy,93.16,93.69,93.09,93.7,50183085
2024-07-12,XOM,ExxonMobil,Energy,91.39,92.96,90.69,91.29,25811530
2024-07-15,XOM,ExxonMobil,Energy,93.77,94.02,93.32,94.26,28421764
2024-07-16,XOM,ExxonMobil,Energy,93.59,94.62,93.13,93.94,65432469
2024-07-17,XOM,ExxonMobil,Energy,94.27,95.17,93.77,94.76,67726451
2024-07-18,XOM,ExxonMobil,Energy,93.51,95.02,91.93,93.31,29915235
2024-07-19,XOM,ExxonMobil,Energy,93.77,95.85,93.58,93.93,33966888
2024-07-22,XOM,ExxonMobil,Energy,92.34,92.38,91.03,92.0,67505829
2024-07-23,XOM,ExxonMobil,Energy,91.5,92.22,91.24,91.1,50423311
2024-07-24,XOM,ExxonMobil,Energy,94.61,94.62,93.23,94.01,48004532
2024-07-25,XOM,ExxonMobil,Energy,97.03,97.22,96.66,96.71,66047285
2024-07-26,XOM,ExxonMobil,Energy,97.56,98.36,97.48,97.98,35601514
2024-07-29,XOM,ExxonMobil,Energy,99.07,100.05,97.72,99.47,89025021
2024-07-30,XOM,ExxonMobil,Energy,99.34,100.54,98.06,98.18,45624622
2024-07-31,XOM,ExxonMobil,Energy,98.95,99.65,98.81,98.7,51854025
2024-08-01,XOM,ExxonMobil,Energy,97.21,97.41,96.77,97.6,39426229
2024-08-02,XOM,ExxonMobil,Energy,95.77,96.46,95.67,95.62,66249291
2024-08-05,XOM,ExxonMobil,Energy,93.88,94.04,93.65,94.11,86337403
2024-08-06,XOM,ExxonMobil,Energy,93.16,93.84,92.04,93.58,41991850
2024-08-07,XOM,ExxonMobil,Energy,95.24,97.16,94.96,94.93,22670403
2024-08-08,XOM,ExxonMobil,Energy,97.02,97.44,96.37,97.05,39318440
2024-08-09,XOM,ExxonMobil,Energy,99.2,100.08,97.95,98.63,79566954
2024-08-12,XOM,ExxonMobil,Energy,103.5,104.28,103.26,103.58,78842845
2024-08-13,XOM,ExxonMobil,Energy,105.01,105.16,104.45,105.44,59692312
2024-08-14,XOM,ExxonMobil,Energy,105.73,108.07,105.49,105.68,53211091
2024-08-15,XOM,ExxonMobil,Energy,104.3,105.93,103.6,105.02,41684392
2024-08-16,XOM,ExxonMobil,Energy,105.08,105.84,103.87,104.51,23605995
2024-08-19,XOM,ExxonMobil,Energy,102.76,103.39,102.31,102.21,23219120
2024-08-20,XOM,ExxonMobil,Energy,102.66,103.45,102.13,102.64,92352976
2024-08-21,XOM,ExxonMobil,Energy,102.38,103.01,100.4,101.37,43524829
2024-08-22,XOM,ExxonMobil,Energy,99.26,99.7,98.67,99.1,50316524
2024-08-23,XOM,ExxonMobil,Energy,100.9,101.28,100.0,100.74,49542889
2024-08-26,XOM,ExxonMobil,Energy,96.74,97.85,96.46,97.38,72764081
2024-08-27,XOM,ExxonMobil,Energy,97.06,99.05,96.66,96.82,99680014
2024-08-28,XOM,ExxonMobil,Energy,97.92,98.16,97.37,97.63,41021047
2024-08-29,XOM,ExxonMobil,Energy,96.85,98.02,95.97,96.71,31859726
2024-08-30,XOM,ExxonMobil,Energy,98.14,98.58,98.07,98.61,70457466
2024-09-02,XOM,ExxonMobil,Energy,98.18,98.24,97.61,98.6,37783976
2024-09-03,XOM,ExxonMobil,Energy,99.67,100.39,98.67,99.7,49927149
2024-09-04,XOM,ExxonMobil,Energy,98.59,98.67,96.54,99.05,35645415
2024-09-05,XOM,ExxonMobil,Energy,98.62,99.92,98.33,98.79,65110198
2024-09-06,XOM,ExxonMobil,Energy,98.88,99.96,98.42,98.63,52119347
2024-01-01,PG,Procter & Gamble,Consumer,153.74,155.01,152.56,151.95,59670010
2024-01-02,PG,Procter & Gamble,Consumer,154.07,155.28,153.78,155.31,14480181
2024-01-03,PG,Procter & Gamble,Consumer,159.3,160.79,159.08,159.87,28375676
2024-01-04,PG,Procter & Gamble,Consumer,157.72,158.43,156.72,158.03,60129403
2024-01-05,PG,Procter & Gamble,Consumer,157.29,161.42,156.53,156.58,28550211
2024-01-08,PG,Procter & Gamble,Consumer,154.3,154.95,151.86,156.5,36960782
2024-01-09,PG,Procter & Gamble,Consumer,154.25,156.52,152.79,154.66,19703230
2024-01-10,PG,Procter & Gamble,Consumer,155.84,156.05,154.11,156.13,75842211
2024-01-11,PG,Procter & Gamble,Consumer,152.71,152.86,151.73,152.23,51698323
2024-01-12,PG,Procter & Gamble,Consumer,152.28,152.31,150.76,152.68,44533537
2024-01-15,PG,Procter & Gamble,Consumer,156.95,158.66,156.89,157.15,48776781
2024-01-16,PG,Procter & Gamble,Consumer,154.68,155.28,153.49,155.99,47543998
2024-01-17,PG,Procter & Gamble,Consumer,154.14,156.87,153.41,153.76,54067100
2024-01-18,PG,Procter & Gamble,Consumer,156.3,156.96,155.03,156.57,61362142
2024-01-19,PG,Procter & Gamble,Consumer,157.82,159.34,157.43,155.99,57033236
2024-01-22,PG,Procter & Gamble,Consumer,156.42,157.39,155.3,156.47,52401534
2024-01-23,PG,Procter & Gamble,Consumer,155.33,156.41,152.6,155.06,88772095
2024-01-24,PG,Procter & Gamble,Consumer,156.8,156.98,156.78,157.36,29623357
2024-01-25,PG,Procter & Gamble,Consumer,154.54,155.95,154.07,155.6,90470345
2024-01-26,PG,Procter & Gamble,Consumer,152.46,154.06,151.82,152.86,57504766
2024-01-29,PG,Procter & Gamble,Consumer,150.98,153.15,150.14,149.21,75428397
2024-01-30,PG,Procter & Gamble,Consumer,151.63,151.75,150.49,151.88,40216479
2024-01-31,PG,Procter & Gamble,Consumer,151.81,152.69,150.42,152.51,61763630
2024-02-01,PG,Procter & Gamble,Consumer,150.34,151.14,147.34,151.11,37803071
2024-02-02,PG,Procter & Gamble,Consumer,148.95,148.99,148.13,147.47,37540316
2024-02-05,PG,Procter & Gamble,Consumer,154.31,155.4,152.99,155.44,41649998
2024-02-06,PG,Procter & Gamble,Consumer,156.99,157.19,156.18,157.72,41815973
2024-02-07,PG,Procter & Gamble,Consumer,158.59,160.47,155.88,159.91,72137697
2024-02-08,PG,Procter & Gamble,Consumer,157.82,161.07,156.79,158.63,58421105
2024-02-09,PG,Procter & Gamble,Consumer,150.51,152.81,150.45,151.6,53644200
2024-02-12,PG,Procter & Gamble,Consumer,154.14,155.47,153.89,154.42,62439372
2024-02-13,PG,Procter & Gamble,Consumer,157.18,159.2,155.75,157.54,52578368
2024-02-14,PG,Procter & Gamble,Consumer,156.82,156.91,156.8,157.14,55798682
2024-02-15,PG,Procter & Gamble,Consumer,161.55,161.74,160.49,160.36,29820691
2024-02-16,PG,Procter & Gamble,Consumer,158.27,161.11,158.03,157.75,52016905
2024-02-19,PG,Procter & Gamble,Consumer,159.96,160.34,159.1,160.42,27978607
2024-02-20,PG,Procter & Gamble,Consumer,164.51,166.96,164.16,163.88,74148703
2024-02-21,PG,Procter & Gamble,Consumer,157.84,158.77,156.66,158.2,53336260
2024-02-22,PG,Procter & Gamble,Consumer,156.93,160.15,155.34,156.6,34103666
2024-02-23,PG,Procter & Gamble,Consumer,156.71,157.92,156.59,157.06,64957993
2024-02-26,PG,Procter & Gamble,Consumer,157.08,157.39,155.89,155.56,64664906
2024-02-27,PG,Procter & Gamble,Consumer,157.23,157.37,155.7,157.52,68727581
2024-02-28,PG,Procter & Gamble,Consumer,160.47,160.97,159.47,161.46,49133527
2024-02-29,PG,Procter & Gamble,Consumer,165.64,168.01,165.56,167.06,81450280
2024-03-01,PG,Procter & Gamble,Consumer,167.32,167.52,166.27,168.6,1000
2024-03-04,PG,Procter & Gamble,Consumer,174.2,176.43,173.08,173.67,82399861
2024-03-05,PG,Procter & Gamble,Consumer,169.84,173.45,169.41,169.75,55001378
2024-03-06,PG,Procter & Gamble,Consumer,171.33,173.54,168.87,170.69,68051342
2024-03-07,PG,Procter & Gamble,Consumer,169.51,170.89,168.62,170.51,9828308
2024-03-08,PG,Procter & Gamble,Consumer,171.4,173.27,169.81,173.36,70160400
2024-03-11,PG,Procter & Gamble,Consumer,168.07,168.41,164.75,168.3,89923305
2024-03-12,PG,Procter & Gamble,Consumer,172.39,172.57,170.2,170.53,66982390
2024-03-13,PG,Procter & Gamble,Consumer,173.33,173.66,171.45,173.68,43541920
2024-03-14,PG,Procter & Gamble,Consumer,177.49,178.22,177.37,178.07,47465715
